year,importer,category,exporter,value
1992,Algeria,mil,United States,444581
1992,Argentina,mil,United States,9044
1992,Australia,mil,United States,2416543
1992,Austria,mil,United States,1514415
1992,Bahrain,mil,United States,25676412
1992,Belgium,mil,United States,2291374
1992,Belize,mil,United States,4313
1992,"Bolivia, Plurinational State of",mil,United States,432198
1992,Brazil,mil,United States,156516
1992,Canada,mil,United States,15248301
1992,Chile,mil,United States,2964
1992,Colombia,mil,United States,2725781
1992,Costa Rica,mil,United States,32162
1992,Denmark,mil,United States,386729
1992,Ecuador,mil,United States,441105
1992,Egypt,mil,United States,3853577
1992,El Salvador,mil,United States,124401
1992,Fiji,mil,United States,5899
1992,Finland,mil,United States,8194
1992,France,mil,United States,1157855
1992,Germany,mil,United States,15147397
1992,Greece,mil,United States,897593
1992,Guatemala,mil,United States,140824
1992,Guyana,mil,United States,1201
1992,Honduras,mil,United States,334583
1992,Hong Kong,mil,United States,12694
1992,Indonesia,mil,United States,667530
1992,Ireland,mil,United States,8909
1992,Israel,mil,United States,771482
1992,Italy,mil,United States,2417863
1992,Japan,mil,United States,26125881
1992,Jordan,mil,United States,829939
1992,Kenya,mil,United States,4783
1992,"Korea, Republic of",mil,United States,6560716
1992,Kuwait,mil,United States,11046619
1992,Malaysia,mil,United States,113181
1992,Mexico,mil,United States,988000
1992,Morocco,mil,United States,6651007
1992,Nepal,mil,United States,13250
1992,Netherlands,mil,United States,546528
1992,New Zealand,mil,United States,55723
1992,Nicaragua,mil,United States,62703
1992,Norway,mil,United States,2539583
1992,Oman,mil,United States,128110
1992,Pakistan,mil,United States,96908
1992,Panama,mil,United States,9649
1992,Paraguay,mil,United States,26220
1992,Peru,mil,United States,130220
1992,Philippines,mil,United States,769844
1992,Portugal,mil,United States,256854
1992,Qatar,mil,United States,16229
1992,Saudi Arabia,mil,United States,10593891
1992,Senegal,mil,United States,959316
1992,Singapore,mil,United States,915991
1992,South Africa,mil,United States,27089
1992,Spain,mil,United States,20415150
1992,Sweden,mil,United States,261801
1992,Switzerland,mil,United States,90598
1992,Taiwan,mil,United States,8478001
1992,Thailand,mil,United States,5905490
1992,Tunisia,mil,United States,88479
1992,Turkey,mil,United States,5052760
1992,United Arab Emirates,mil,United States,2189219
1992,United Kingdom,mil,United States,16556826
1992,"Venezuela, Bolivarian Republic of",mil,United States,631000
1992,Anguilla,civ,United States,4104
1992,Argentina,civ,United States,1474824
1992,Australia,civ,United States,1863639
1992,Austria,civ,United States,619447
1992,Bahamas,civ,United States,134567
1992,Bahrain,civ,United States,6350
1992,Bangladesh,civ,United States,67086
1992,Barbados,civ,United States,15946
1992,Belgium,civ,United States,9291487
1992,Belize,civ,United States,63417
1992,Bhutan,civ,United States,11000
1992,"Bolivia, Plurinational State of",civ,United States,50555
1992,Brazil,civ,United States,315407
1992,British Virgin Islands,civ,United States,5764
1992,Canada,civ,United States,11017647
1992,Chile,civ,United States,1571055
1992,Colombia,civ,United States,707210
1992,Costa Rica,civ,United States,42122
1992,Czechoslovakia,civ,United States,428482
1992,Denmark,civ,United States,143770
1992,Dominican Republic,civ,United States,181166
1992,Ecuador,civ,United States,485057
1992,Egypt,civ,United States,616092
1992,El Salvador,civ,United States,186154
1992,Finland,civ,United States,335081
1992,France,civ,United States,4051940
1992,Germany,civ,United States,9598529
1992,Ghana,civ,United States,73294
1992,Greece,civ,United States,795697
1992,Guatemala,civ,United States,255351
1992,Guyana,civ,United States,19533
1992,Honduras,civ,United States,77001
1992,Hong Kong,civ,United States,596428
1992,Hungary,civ,United States,20559
1992,Iceland,civ,United States,38792
1992,Israel,civ,United States,1478724
1992,Italy,civ,United States,3169475
1992,Jamaica,civ,United States,35332
1992,Japan,civ,United States,297239
1992,Jordan,civ,United States,35527
1992,Kenya,civ,United States,4260
1992,"Korea, Republic of",civ,United States,1295606
1992,Kuwait,civ,United States,937091
1992,Lebanon,civ,United States,760378
1992,Macao,civ,United States,40253
1992,Malaysia,civ,United States,350218
1992,Mexico,civ,United States,2180000
1992,Netherlands,civ,United States,89684
1992,New Zealand,civ,United States,274191
1992,Nicaragua,civ,United States,134173
1992,Norway,civ,United States,392785
1992,Oman,civ,United States,6095
1992,Panama,civ,United States,332193
1992,Paraguay,civ,United States,171000
1992,Peru,civ,United States,1115505
1992,Philippines,civ,United States,139826
1992,Portugal,civ,United States,179982
1992,Saudi Arabia,civ,United States,78176
1992,Singapore,civ,United States,80443
1992,South Africa,civ,United States,168654
1992,Spain,civ,United States,765855
1992,Saint Lucia,civ,United States,3229
1992,Sweden,civ,United States,301016
1992,Switzerland,civ,United States,3323870
1992,Taiwan,civ,United States,12165912
1992,Thailand,civ,United States,6835506
1992,Trinidad and Tobago,civ,United States,21129
1992,Tunisia,civ,United States,2727
1992,Turkey,civ,United States,1362416
1992,United Arab Emirates,civ,United States,226683
1992,United Kingdom,civ,United States,1190864
1992,Uruguay,civ,United States,245049
1992,"Venezuela, Bolivarian Republic of",civ,United States,2866888
1992,Cyprus,civ,United States,3250
1992,French Polynesia,civ,United States,3854
1992,Ireland,civ,United States,10275
1992,Malta,civ,United States,36712
1992,New Caledonia,civ,United States,8603
1992,Nigeria,civ,United States,39119
1992,Pakistan,civ,United States,176863
1992,Papua New Guinea,civ,United States,34093
1992,Qatar,civ,United States,3184
1992,Russian Federation,civ,United States,14620
1992,Serbia,civ,United States,3000
1992,Zambia,civ,United States,11000
1992,Zimbabwe,civ,United States,5430
1992,Andorra,930330,United States,18319
1992,Argentina,930330,United States,1198865
1992,Australia,930330,United States,1330204
1992,Austria,930330,United States,95895
1992,Belgium,930330,United States,502960
1992,"Bolivia, Plurinational State of",930330,United States,26748
1992,Brazil,930330,United States,4499
1992,Canada,930330,United States,10400313
1992,Chile,930330,United States,23445
1992,China,930330,United States,5402
1992,Costa Rica,930330,United States,10940
1992,Denmark,930330,United States,128589
1992,Ecuador,930330,United States,31192
1992,Finland,930330,United States,51520
1992,France,930330,United States,2162464
1992,Germany,930330,United States,1315637
1992,Greece,930330,United States,18294
1992,Guatemala,930330,United States,21223
1992,Hong Kong,930330,United States,14597
1992,Iceland,930330,United States,8807
1992,Indonesia,930330,United States,8000
1992,Ireland,930330,United States,20335
1992,Israel,930330,United States,24300
1992,Italy,930330,United States,1013850
1992,Japan,930330,United States,418110
1992,"Korea, Republic of",930330,United States,20460
1992,Kuwait,930330,United States,8929
1992,Malaysia,930330,United States,6742
1992,Mexico,930330,United States,105837
1992,Netherlands,930330,United States,9518
1992,New Caledonia,930330,United States,5881
1992,New Zealand,930330,United States,657886
1992,Norway,930330,United States,280295
1992,Pakistan,930330,United States,291720
1992,Panama,930330,United States,18623
1992,Papua New Guinea,930330,United States,53298
1992,Paraguay,930330,United States,27720
1992,Peru,930330,United States,35149
1992,Portugal,930330,United States,50093
1992,Saudi Arabia,930330,United States,934
1992,Serbia,930330,United States,10000
1992,Singapore,930330,United States,32982
1992,South Africa,930330,United States,91740
1992,Spain,930330,United States,390864
1992,Sweden,930330,United States,980468
1992,Switzerland,930330,United States,785148
1992,Taiwan,930330,United States,8000
1992,Thailand,930330,United States,137180
1992,Turkey,930330,United States,31649
1992,United Kingdom,930330,United States,344895
1992,Uruguay,930330,United States,84270
1992,"Venezuela, Bolivarian Republic of",930330,United States,398906
1992,Andorra,ammo,United States,48835
1992,Argentina,ammo,United States,2187821
1992,Australia,ammo,United States,12445630
1992,Austria,ammo,United States,722816
1992,Bangladesh,ammo,United States,6745
1992,Belgium,ammo,United States,1408257
1992,Bermuda,ammo,United States,10682
1992,"Bolivia, Plurinational State of",ammo,United States,786475
1992,Brazil,ammo,United States,368044
1992,Canada,ammo,United States,23312781
1992,Cayman Islands,ammo,United States,16000
1992,Chile,ammo,United States,280574
1992,Colombia,ammo,United States,3816297
1992,Cyprus,ammo,United States,4533
1992,Denmark,ammo,United States,1530559
1992,Dominican Republic,ammo,United States,198020
1992,Ecuador,ammo,United States,785931
1992,Finland,ammo,United States,559532
1992,France,ammo,United States,2628462
1992,Germany,ammo,United States,4353476
1992,Greece,ammo,United States,1136381
1992,Guatemala,ammo,United States,182801
1992,Guyana,ammo,United States,34300
1992,Hong Kong,ammo,United States,519291
1992,Iceland,ammo,United States,34553
1992,India,ammo,United States,18541
1992,Indonesia,ammo,United States,101451
1992,Ireland,ammo,United States,46882
1992,Israel,ammo,United States,1235018
1992,Italy,ammo,United States,3218635
1992,Jamaica,ammo,United States,182036
1992,Japan,ammo,United States,3002887
1992,Jordan,ammo,United States,348747
1992,Kenya,ammo,United States,2129
1992,"Korea, Republic of",ammo,United States,2163699
1992,Kuwait,ammo,United States,2340254
1992,Lebanon,ammo,United States,118949
1992,Malaysia,ammo,United States,67590
1992,Mexico,ammo,United States,4038430
1992,Netherlands,ammo,United States,1417148
1992,Netherlands Antilles,ammo,United States,47878
1992,New Caledonia,ammo,United States,41438
1992,New Zealand,ammo,United States,590334
1992,Norway,ammo,United States,889725
1992,Pakistan,ammo,United States,200589
1992,Panama,ammo,United States,322607
1992,Paraguay,ammo,United States,59826
1992,Peru,ammo,United States,1697000
1992,Portugal,ammo,United States,211077
1992,Saudi Arabia,ammo,United States,2076636
1992,Singapore,ammo,United States,490015
1992,South Africa,ammo,United States,229745
1992,Spain,ammo,United States,31817999
1992,Saint Lucia,ammo,United States,23160
1992,Sweden,ammo,United States,728162
1992,Switzerland,ammo,United States,1749512
1992,Taiwan,ammo,United States,19000813
1992,Thailand,ammo,United States,772068
1992,Trinidad and Tobago,ammo,United States,33818
1992,Turkey,ammo,United States,3824171
1992,United Kingdom,ammo,United States,2726222
1992,Uruguay,ammo,United States,467717
1992,"Venezuela, Bolivarian Republic of",ammo,United States,2115866
1992,Algeria,ammo,United States,5899
1992,Bahrain,ammo,United States,1366757
1992,Barbados,ammo,United States,82190
1992,Belize,ammo,United States,198412
1992,Costa Rica,ammo,United States,212296
1992,Dominica,ammo,United States,8114
1992,Egypt,ammo,United States,1373394
1992,El Salvador,ammo,United States,1868722
1992,Ethiopia,ammo,United States,2832
1992,Gabon,ammo,United States,48373
1992,Grenada,ammo,United States,10577
1992,Honduras,ammo,United States,3467689
1992,"Micronesia, Federated States of",ammo,United States,3524
1992,Morocco,ammo,United States,249266
1992,Nicaragua,ammo,United States,12438
1992,Niger,ammo,United States,357000
1992,Nigeria,ammo,United States,62699
1992,Oman,ammo,United States,28591
1992,Papua New Guinea,ammo,United States,181250
1992,Philippines,ammo,United States,491678
1992,Senegal,ammo,United States,71399
1992,Saint Kitts and Nevis,ammo,United States,41882
1992,Saint Vincent and the Grenadines,ammo,United States,27725
1992,Suriname,ammo,United States,19180
1992,United Arab Emirates,ammo,United States,4948830
1992,Zambia,ammo,United States,7310
1992,Zimbabwe,ammo,United States,14300
1993,Algeria,mil,United States,35167
1993,Argentina,mil,United States,102035
1993,Australia,mil,United States,1054550
1993,Austria,mil,United States,1291367
1993,Bahrain,mil,United States,1465231
1993,Belgium,mil,United States,491799
1993,Belize,mil,United States,262645
1993,"Bolivia, Plurinational State of",mil,United States,677219
1993,Brazil,mil,United States,36000
1993,Brunei Darussalam,mil,United States,1529208
1993,Canada,mil,United States,20076597
1993,Colombia,mil,United States,2198970
1993,Dominican Republic,mil,United States,91828
1993,Ecuador,mil,United States,34177
1993,Egypt,mil,United States,28118813
1993,El Salvador,mil,United States,113248
1993,Finland,mil,United States,40177
1993,France,mil,United States,450454
1993,Germany,mil,United States,8938305
1993,Greece,mil,United States,1205572
1993,Guatemala,mil,United States,87044
1993,Honduras,mil,United States,3193
1993,Hong Kong,mil,United States,19401
1993,Ireland,mil,United States,2702
1993,Israel,mil,United States,15999070
1993,Italy,mil,United States,1798330
1993,Jamaica,mil,United States,31934
1993,Japan,mil,United States,10506524
1993,Jordan,mil,United States,4270
1993,Kenya,mil,United States,12896
1993,"Korea, Republic of",mil,United States,2921653
1993,Kuwait,mil,United States,2989403
1993,Macao,mil,United States,4320
1993,Mexico,mil,United States,2306000
1993,Netherlands,mil,United States,595434
1993,Netherlands Antilles,mil,United States,3989
1993,New Zealand,mil,United States,153098
1993,Nicaragua,mil,United States,427762
1993,Nigeria,mil,United States,30880
1993,Norway,mil,United States,3985379
1993,Oman,mil,United States,1187712
1993,Pakistan,mil,United States,262583
1993,Panama,mil,United States,11083
1993,Paraguay,mil,United States,177727
1993,Philippines,mil,United States,97283
1993,Portugal,mil,United States,901060
1993,Qatar,mil,United States,1064000
1993,Russian Federation,mil,United States,60000
1993,Saudi Arabia,mil,United States,1167704
1993,Sierra Leone,mil,United States,9083
1993,Singapore,mil,United States,203544
1993,Slovenia,mil,United States,58699
1993,South Africa,mil,United States,12663
1993,Spain,mil,United States,1262605
1993,Saint Vincent and the Grenadines,mil,United States,3864
1993,Suriname,mil,United States,3189
1993,Sweden,mil,United States,287227
1993,Switzerland,mil,United States,142945
1993,Taiwan,mil,United States,6564705
1993,Thailand,mil,United States,1446997
1993,Tunisia,mil,United States,1300
1993,Turkey,mil,United States,4886298
1993,United Arab Emirates,mil,United States,973756
1993,United Kingdom,mil,United States,2986386
1993,Uruguay,mil,United States,32445
1993,"Venezuela, Bolivarian Republic of",mil,United States,4034
1993,Andorra,civ,United States,17339
1993,Argentina,civ,United States,1956420
1993,Australia,civ,United States,1692624
1993,Austria,civ,United States,911569
1993,Bangladesh,civ,United States,83889
1993,Barbados,civ,United States,6855
1993,Belgium,civ,United States,7044966
1993,Belize,civ,United States,11464
1993,"Bolivia, Plurinational State of",civ,United States,438144
1993,Brazil,civ,United States,124473
1993,Canada,civ,United States,9299004
1993,Chile,civ,United States,389713
1993,Colombia,civ,United States,2175761
1993,Costa Rica,civ,United States,120980
1993,Czech Republic,civ,United States,280857
1993,Denmark,civ,United States,64133
1993,Dominica,civ,United States,918
1993,Dominican Republic,civ,United States,1605679
1993,Ecuador,civ,United States,438784
1993,Egypt,civ,United States,478468
1993,El Salvador,civ,United States,351764
1993,Finland,civ,United States,377548
1993,France,civ,United States,4133945
1993,Germany,civ,United States,12270220
1993,Ghana,civ,United States,126725
1993,Greece,civ,United States,999434
1993,Grenada,civ,United States,1445
1993,Guatemala,civ,United States,673739
1993,Guyana,civ,United States,2800
1993,Honduras,civ,United States,81634
1993,Hong Kong,civ,United States,1783844
1993,Iceland,civ,United States,51068
1993,Indonesia,civ,United States,499044
1993,Ireland,civ,United States,36123
1993,Israel,civ,United States,2030618
1993,Italy,civ,United States,1406802
1993,Jamaica,civ,United States,341804
1993,Japan,civ,United States,459381
1993,Jordan,civ,United States,66697
1993,"Korea, Republic of",civ,United States,310502
1993,Kuwait,civ,United States,885931
1993,Lebanon,civ,United States,525470
1993,Macao,civ,United States,25278
1993,Malaysia,civ,United States,45521
1993,Mexico,civ,United States,1065126
1993,Nepal,civ,United States,42576
1993,Netherlands,civ,United States,108884
1993,New Caledonia,civ,United States,8637
1993,New Zealand,civ,United States,275895
1993,Nicaragua,civ,United States,46882
1993,Nigeria,civ,United States,42052
1993,Norway,civ,United States,261610
1993,Pakistan,civ,United States,372667
1993,Panama,civ,United States,440055
1993,Papua New Guinea,civ,United States,66320
1993,Paraguay,civ,United States,355589
1993,Peru,civ,United States,1156523
1993,Philippines,civ,United States,1187935
1993,Poland,civ,United States,84932
1993,Portugal,civ,United States,128550
1993,Qatar,civ,United States,14266
1993,Russian Federation,civ,United States,532557
1993,Saudi Arabia,civ,United States,65078
1993,Singapore,civ,United States,62670
1993,South Africa,civ,United States,96958
1993,Spain,civ,United States,856183
1993,Saint Kitts and Nevis,civ,United States,1174
1993,Saint Lucia,civ,United States,639
1993,Sweden,civ,United States,84935
1993,Switzerland,civ,United States,2771603
1993,Taiwan,civ,United States,151225
1993,Thailand,civ,United States,6000873
1993,Trinidad and Tobago,civ,United States,111556
1993,Turkey,civ,United States,3883755
1993,United Arab Emirates,civ,United States,305291
1993,United Kingdom,civ,United States,1582348
1993,Uruguay,civ,United States,124322
1993,"Venezuela, Bolivarian Republic of",civ,United States,2774994
1993,Bahamas,civ,United States,7164
1993,Bulgaria,civ,United States,141904
1993,China,civ,United States,98014
1993,Cyprus,civ,United States,29860
1993,Estonia,civ,United States,7865
1993,Kazakhstan,civ,United States,260374
1993,Lithuania,civ,United States,58419
1993,Solomon Islands,civ,United States,18378
1993,"Tanzania, United Republic of",civ,United States,11040
1993,Zambia,civ,United States,30488
1993,Zimbabwe,civ,United States,17248
1993,Andorra,930330,United States,3599
1993,Argentina,930330,United States,235813
1993,Australia,930330,United States,1174867
1993,Austria,930330,United States,344804
1993,Bangladesh,930330,United States,6680
1993,Barbados,930330,United States,16136
1993,Belgium,930330,United States,431838
1993,"Bolivia, Plurinational State of",930330,United States,96358
1993,Brazil,930330,United States,3892
1993,Canada,930330,United States,12214293
1993,Chile,930330,United States,2948
1993,China,930330,United States,50000
1993,Costa Rica,930330,United States,17223
1993,Cyprus,930330,United States,12129
1993,Denmark,930330,United States,76648
1993,Ecuador,930330,United States,10520
1993,Egypt,930330,United States,17236
1993,Finland,930330,United States,16591
1993,France,930330,United States,2032701
1993,Germany,930330,United States,2169047
1993,Greece,930330,United States,8761
1993,Guatemala,930330,United States,53957
1993,Hong Kong,930330,United States,17406
1993,Iceland,930330,United States,5102
1993,Indonesia,930330,United States,4659
1993,Ireland,930330,United States,43761
1993,Israel,930330,United States,22994
1993,Italy,930330,United States,295752
1993,Japan,930330,United States,138927
1993,"Korea, Republic of",930330,United States,7693
1993,Lithuania,930330,United States,80000
1993,Mexico,930330,United States,46000
1993,Netherlands,930330,United States,64455
1993,New Caledonia,930330,United States,18582
1993,New Zealand,930330,United States,1155092
1993,Nicaragua,930330,United States,12070
1993,Norway,930330,United States,491270
1993,Oman,930330,United States,6000
1993,Panama,930330,United States,54059
1993,Paraguay,930330,United States,368653
1993,Peru,930330,United States,14439
1993,Poland,930330,United States,3560
1993,Portugal,930330,United States,68809
1993,Russian Federation,930330,United States,116561
1993,Saudi Arabia,930330,United States,19695
1993,Singapore,930330,United States,9140
1993,South Africa,930330,United States,10798
1993,Spain,930330,United States,426996
1993,Sweden,930330,United States,347308
1993,Switzerland,930330,United States,835941
1993,"Tanzania, United Republic of",930330,United States,5000
1993,Thailand,930330,United States,144604
1993,Turkey,930330,United States,68942
1993,United Kingdom,930330,United States,628250
1993,Uruguay,930330,United States,70660
1993,"Venezuela, Bolivarian Republic of",930330,United States,143014
1993,Argentina,ammo,United States,745252
1993,Aruba,ammo,United States,4379
1993,Australia,ammo,United States,2340229
1993,Austria,ammo,United States,498578
1993,Bangladesh,ammo,United States,74363
1993,Barbados,ammo,United States,89576
1993,Belgium,ammo,United States,4653031
1993,Bermuda,ammo,United States,3697
1993,"Bolivia, Plurinational State of",ammo,United States,270275
1993,Brazil,ammo,United States,456861
1993,Canada,ammo,United States,19972477
1993,Cayman Islands,ammo,United States,6949
1993,Chile,ammo,United States,441681
1993,Colombia,ammo,United States,1362161
1993,Cyprus,ammo,United States,27423
1993,Denmark,ammo,United States,575093
1993,Dominican Republic,ammo,United States,698501
1993,Ecuador,ammo,United States,448592
1993,El Salvador,ammo,United States,231346
1993,Finland,ammo,United States,415715
1993,France,ammo,United States,2968288
1993,French Polynesia,ammo,United States,20290
1993,Germany,ammo,United States,3751674
1993,Greece,ammo,United States,13279707
1993,Guatemala,ammo,United States,588053
1993,Honduras,ammo,United States,718624
1993,Hong Kong,ammo,United States,931372
1993,Iceland,ammo,United States,90900
1993,India,ammo,United States,6282
1993,Indonesia,ammo,United States,7503
1993,Ireland,ammo,United States,49244
1993,Israel,ammo,United States,1248550
1993,Italy,ammo,United States,784989
1993,Jamaica,ammo,United States,241313
1993,Japan,ammo,United States,6974916
1993,Jordan,ammo,United States,500105
1993,Kenya,ammo,United States,44520
1993,"Korea, Republic of",ammo,United States,3469366
1993,Kuwait,ammo,United States,2461656
1993,Lebanon,ammo,United States,206882
1993,Malaysia,ammo,United States,313793
1993,Mauritius,ammo,United States,18381
1993,Mexico,ammo,United States,10834572
1993,Netherlands,ammo,United States,502024
1993,Netherlands Antilles,ammo,United States,52141
1993,New Caledonia,ammo,United States,44052
1993,New Zealand,ammo,United States,714530
1993,Nicaragua,ammo,United States,109157
1993,Norway,ammo,United States,1950189
1993,Oman,ammo,United States,86354
1993,Pakistan,ammo,United States,40277
1993,Panama,ammo,United States,812458
1993,Paraguay,ammo,United States,482331
1993,Peru,ammo,United States,266519
1993,Philippines,ammo,United States,1409076
1993,Portugal,ammo,United States,211710
1993,Russian Federation,ammo,United States,3199
1993,Saudi Arabia,ammo,United States,58965822
1993,Singapore,ammo,United States,549380
1993,South Africa,ammo,United States,289364
1993,Spain,ammo,United States,10053129
1993,Suriname,ammo,United States,7439
1993,Sweden,ammo,United States,458437
1993,Switzerland,ammo,United States,204452
1993,Taiwan,ammo,United States,16654702
1993,Thailand,ammo,United States,8032249
1993,Trinidad and Tobago,ammo,United States,36679
1993,Tunisia,ammo,United States,1642
1993,Turkey,ammo,United States,15030642
1993,United Kingdom,ammo,United States,1572590
1993,Uruguay,ammo,United States,257445
1993,"Venezuela, Bolivarian Republic of",ammo,United States,1352582
1993,Andorra,ammo,United States,2736
1993,Bahamas,ammo,United States,32005
1993,Bahrain,ammo,United States,3620976
1993,Belize,ammo,United States,94053
1993,China,ammo,United States,48559
1993,Costa Rica,ammo,United States,328204
1993,Egypt,ammo,United States,2000010
1993,Macao,ammo,United States,42699
1993,Malta,ammo,United States,26600
1993,"Micronesia, Federated States of",ammo,United States,5136
1993,Morocco,ammo,United States,115000
1993,Nigeria,ammo,United States,5899
1993,Papua New Guinea,ammo,United States,242343
1993,Qatar,ammo,United States,2627
1993,Saint Vincent and the Grenadines,ammo,United States,15683
1993,United Arab Emirates,ammo,United States,1176646
1994,Argentina,mil,United States,2306
1994,Australia,mil,United States,25735451
1994,Austria,mil,United States,308225
1994,Bahrain,mil,United States,325038
1994,Belgium,mil,United States,609974
1994,Belize,mil,United States,99828
1994,Bhutan,mil,United States,7449
1994,"Bolivia, Plurinational State of",mil,United States,192727
1994,Brazil,mil,United States,264906
1994,Brunei Darussalam,mil,United States,673320
1994,Myanmar,mil,United States,105000
1994,Canada,mil,United States,740887
1994,Colombia,mil,United States,7664632
1994,Costa Rica,mil,United States,5943
1994,Denmark,mil,United States,36635
1994,Dominican Republic,mil,United States,609964
1994,Ecuador,mil,United States,97029
1994,Egypt,mil,United States,49837854
1994,El Salvador,mil,United States,1652258
1994,Fiji,mil,United States,615386
1994,Finland,mil,United States,35979
1994,France,mil,United States,1486503
1994,Germany,mil,United States,10900252
1994,Greece,mil,United States,7909682
1994,Guatemala,mil,United States,291760
1994,Honduras,mil,United States,13752
1994,Hong Kong,mil,United States,3802
1994,India,mil,United States,937135
1994,Israel,mil,United States,165104
1994,Italy,mil,United States,718969
1994,Japan,mil,United States,68186884
1994,Jordan,mil,United States,268626
1994,Kenya,mil,United States,4073
1994,"Korea, Republic of",mil,United States,1713904
1994,Kuwait,mil,United States,13716322
1994,Lebanon,mil,United States,1486274
1994,Malaysia,mil,United States,51884
1994,Maldives,mil,United States,35018
1994,Mexico,mil,United States,3424000
1994,Morocco,mil,United States,819503
1994,Netherlands,mil,United States,1255757
1994,New Zealand,mil,United States,76044
1994,Nicaragua,mil,United States,80641
1994,Norway,mil,United States,5606016
1994,Oman,mil,United States,143837
1994,Panama,mil,United States,69867
1994,Paraguay,mil,United States,388814
1994,Philippines,mil,United States,18899
1994,Portugal,mil,United States,176378
1994,Russian Federation,mil,United States,187110
1994,Saudi Arabia,mil,United States,7848572
1994,Sierra Leone,mil,United States,66975
1994,Singapore,mil,United States,677407
1994,Spain,mil,United States,1340717
1994,Suriname,mil,United States,2489
1994,Sweden,mil,United States,1031891
1994,Switzerland,mil,United States,143326
1994,Taiwan,mil,United States,9483904
1994,Thailand,mil,United States,29510822
1994,Tonga,mil,United States,7429
1994,Tunisia,mil,United States,357986
1994,Turkey,mil,United States,9486972
1994,United Arab Emirates,mil,United States,5580248
1994,United Kingdom,mil,United States,2718504
1994,Uruguay,mil,United States,13149
1994,"Venezuela, Bolivarian Republic of",mil,United States,10457
1994,Argentina,civ,United States,1083332
1994,Australia,civ,United States,2170994
1994,Austria,civ,United States,1519157
1994,Bangladesh,civ,United States,202458
1994,Belgium,civ,United States,11412496
1994,Belize,civ,United States,25433
1994,Bhutan,civ,United States,22431
1994,"Bolivia, Plurinational State of",civ,United States,77598
1994,Brazil,civ,United States,358028
1994,Canada,civ,United States,12396175
1994,Chile,civ,United States,422657
1994,Costa Rica,civ,United States,690983
1994,Czech Republic,civ,United States,326320
1994,Denmark,civ,United States,144665
1994,Dominica,civ,United States,5693
1994,Dominican Republic,civ,United States,666945
1994,Ecuador,civ,United States,388660
1994,Egypt,civ,United States,527398
1994,El Salvador,civ,United States,3987878
1994,Estonia,civ,United States,2702
1994,Finland,civ,United States,821729
1994,France,civ,United States,3305505
1994,Germany,civ,United States,13253000
1994,Ghana,civ,United States,309760
1994,Greece,civ,United States,1091861
1994,Grenada,civ,United States,12467
1994,Guatemala,civ,United States,971000
1994,Guyana,civ,United States,9729
1994,Honduras,civ,United States,313936
1994,Hong Kong,civ,United States,260053
1994,Hungary,civ,United States,12863
1994,Indonesia,civ,United States,1977
1994,Israel,civ,United States,2029483
1994,Italy,civ,United States,2895611
1994,Jamaica,civ,United States,140946
1994,Japan,civ,United States,284777
1994,Jordan,civ,United States,284340
1994,"Korea, Republic of",civ,United States,278878
1994,Kuwait,civ,United States,335344
1994,Latvia,civ,United States,12557
1994,Lebanon,civ,United States,2545443
1994,Macao,civ,United States,74079
1994,"Macedonia, The Former Yugoslav Republic of",civ,United States,55115
1994,Malaysia,civ,United States,34647
1994,Martinique,civ,United States,13183
1994,Mexico,civ,United States,1767690
1994,Nepal,civ,United States,28384
1994,Netherlands,civ,United States,98178
1994,New Zealand,civ,United States,367269
1994,Nicaragua,civ,United States,145110
1994,Norway,civ,United States,628722
1994,Pakistan,civ,United States,99843
1994,Panama,civ,United States,308118
1994,Papua New Guinea,civ,United States,58252
1994,Paraguay,civ,United States,1773183
1994,Peru,civ,United States,249096
1994,Philippines,civ,United States,971906
1994,Portugal,civ,United States,838678
1994,Saudi Arabia,civ,United States,95308
1994,Senegal,civ,United States,11584
1994,Singapore,civ,United States,131478
1994,Slovakia,civ,United States,184025
1994,South Africa,civ,United States,70479
1994,Spain,civ,United States,855933
1994,Saint Kitts and Nevis,civ,United States,25556
1994,Saint Lucia,civ,United States,2982
1994,Sweden,civ,United States,271011
1994,Switzerland,civ,United States,2306269
1994,Taiwan,civ,United States,4445275
1994,"Tanzania, United Republic of",civ,United States,52580
1994,Thailand,civ,United States,7558365
1994,Trinidad and Tobago,civ,United States,146549
1994,Turkey,civ,United States,3561320
1994,United Arab Emirates,civ,United States,6199
1994,United Kingdom,civ,United States,2305027
1994,Uruguay,civ,United States,252378
1994,"Venezuela, Bolivarian Republic of",civ,United States,605107
1994,Andorra,civ,United States,3299
1994,Bahamas,civ,United States,14921
1994,Bahrain,civ,United States,13199
1994,Barbados,civ,United States,7757
1994,Bulgaria,civ,United States,139113
1994,Cambodia,civ,United States,3476
1994,Cameroon,civ,United States,2815
1994,Cayman Islands,civ,United States,3250
1994,China,civ,United States,124440
1994,Colombia,civ,United States,466814
1994,Cyprus,civ,United States,69554
1994,French Guiana,civ,United States,25355
1994,Georgia,civ,United States,6000
1994,Greenland,civ,United States,41032
1994,Guadeloupe,civ,United States,17190
1994,Iceland,civ,United States,12701
1994,Ireland,civ,United States,119945
1994,Kazakhstan,civ,United States,750773
1994,Lithuania,civ,United States,5922
1994,New Caledonia,civ,United States,16936
1994,Nigeria,civ,United States,24865
1994,RÉUNION,civ,United States,22441
1994,Russian Federation,civ,United States,396876
1994,Ukraine,civ,United States,29807
